,Zip,Complain,Count
5619,10310,Fire Alarm - Reinspection,1
5620,10314,Fire Alarm - Reinspection,2
5621,10451,Fire Alarm - Reinspection,5
5622,10453,Fire Alarm - Reinspection,4
5623,10455,Fire Alarm - Reinspection,1
5624,10456,Fire Alarm - Reinspection,1
5625,10460,Fire Alarm - Reinspection,1
5626,10461,Fire Alarm - Reinspection,7
5627,10466,Fire Alarm - Reinspection,1
5628,10467,Fire Alarm - Reinspection,7
5629,10468,Fire Alarm - Reinspection,3
5630,10471,Fire Alarm - Reinspection,1
5631,10473,Fire Alarm - Reinspection,4
5632,10475,Fire Alarm - Reinspection,2
5633,11004,Fire Alarm - Reinspection,1
5634,11101,Fire Alarm - Reinspection,2
5635,11102,Fire Alarm - Reinspection,1
5636,11105,Fire Alarm - Reinspection,4
5637,11106,Fire Alarm - Reinspection,1
5638,11109,Fire Alarm - Reinspection,1
5639,11201,Fire Alarm - Reinspection,2
5640,11203,Fire Alarm - Reinspection,1
5641,11204,Fire Alarm - Reinspection,1
5642,11207,Fire Alarm - Reinspection,4
5643,11209,Fire Alarm - Reinspection,1
5644,11211,Fire Alarm - Reinspection,1
5645,11212,Fire Alarm - Reinspection,5
5646,11213,Fire Alarm - Reinspection,1
5647,11214,Fire Alarm - Reinspection,3
5648,11215,Fire Alarm - Reinspection,3
5649,11217,Fire Alarm - Reinspection,3
5650,11218,Fire Alarm - Reinspection,3
5651,11219,Fire Alarm - Reinspection,2
5652,11220,Fire Alarm - Reinspection,1
5653,11221,Fire Alarm - Reinspection,1
5654,11222,Fire Alarm - Reinspection,4
5655,11223,Fire Alarm - Reinspection,5
5656,11224,Fire Alarm - Reinspection,1
5657,11225,Fire Alarm - Reinspection,1
5658,11226,Fire Alarm - Reinspection,1
5659,11228,Fire Alarm - Reinspection,1
5660,11229,Fire Alarm - Reinspection,3
5661,11230,Fire Alarm - Reinspection,1
5662,11231,Fire Alarm - Reinspection,3
5663,11232,Fire Alarm - Reinspection,1
5664,11234,Fire Alarm - Reinspection,3
5665,11236,Fire Alarm - Reinspection,2
5666,11237,Fire Alarm - Reinspection,1
5667,11238,Fire Alarm - Reinspection,2
5668,11241,Fire Alarm - Reinspection,1
5669,11249,Fire Alarm - Reinspection,2
5670,11361,Fire Alarm - Reinspection,1
5671,11362,Fire Alarm - Reinspection,1
5672,11365,Fire Alarm - Reinspection,2
5673,11367,Fire Alarm - Reinspection,3
5674,11368,Fire Alarm - Reinspection,2
5675,11373,Fire Alarm - Reinspection,7
5676,11374,Fire Alarm - Reinspection,6
5677,11375,Fire Alarm - Reinspection,5
5678,11377,Fire Alarm - Reinspection,1
5679,11385,Fire Alarm - Reinspection,1
5680,11415,Fire Alarm - Reinspection,3
5681,11416,Fire Alarm - Reinspection,2
5682,11417,Fire Alarm - Reinspection,1
5683,11418,Fire Alarm - Reinspection,3
5684,11433,Fire Alarm - Reinspection,1
5685,11435,Fire Alarm - Reinspection,5
5686,10003,Fire Alarm - Replacement,1
5687,10007,Fire Alarm - Replacement,1
5688,10016,Fire Alarm - Replacement,1
5689,10018,Fire Alarm - Replacement,1
5690,10036,Fire Alarm - Replacement,1
5691,10038,Fire Alarm - Replacement,2
5692,10128,Fire Alarm - Replacement,1
5693,10467,Fire Alarm - Replacement,1
5694,11106,Fire Alarm - Replacement,1
5695,11204,Fire Alarm - Replacement,1
5696,11222,Fire Alarm - Replacement,1
5697,11231,Fire Alarm - Replacement,2
5698,11235,Fire Alarm - Replacement,1
5699,11375,Fire Alarm - Replacement,1
5700,11413,Fire Alarm - Replacement,2
5701,11414,Fire Alarm - Replacement,1
5702,11435,Fire Alarm - Replacement,1
5703,,Fire Safety Director - F58,1
5704,10001,Fire Safety Director - F58,301
5705,10002,Fire Safety Director - F58,91
5706,10003,Fire Safety Director - F58,99
5707,10004,Fire Safety Director - F58,45
5708,10005,Fire Safety Director - F58,74
5709,10006,Fire Safety Director - F58,29
5710,10007,Fire Safety Director - F58,68
5711,10010,Fire Safety Director - F58,108
5712,10011,Fire Safety Director - F58,125
5713,10012,Fire Safety Director - F58,71
5714,10013,Fire Safety Director - F58,209
5715,10014,Fire Safety Director - F58,73
5716,10016,Fire Safety Director - F58,278
5717,10017,Fire Safety Director - F58,321
5718,10018,Fire Safety Director - F58,331
5719,10019,Fire Safety Director - F58,469
5720,10020,Fire Safety Director - F58,42
5721,10021,Fire Safety Director - F58,18
5722,10022,Fire Safety Director - F58,229
5723,10023,Fire Safety Director - F58,111
5724,10024,Fire Safety Director - F58,20
5725,10025,Fire Safety Director - F58,33
5726,10026,Fire Safety Director - F58,17
5727,10027,Fire Safety Director - F58,32
5728,10029,Fire Safety Director - F58,38
5729,10030,Fire Safety Director - F58,30
5730,10031,Fire Safety Director - F58,8
5731,10032,Fire Safety Director - F58,18
5732,10034,Fire Safety Director - F58,5
5733,10035,Fire Safety Director - F58,1
5734,10036,Fire Safety Director - F58,417
5735,10038,Fire Safety Director - F58,91
5736,10065,Fire Safety Director - F58,58
5737,10075,Fire Safety Director - F58,4
5738,10103,Fire Safety Director - F58,5
5739,10111,Fire Safety Director - F58,3
5740,10112,Fire Safety Director - F58,5
5741,10119,Fire Safety Director - F58,5
5742,10128,Fire Safety Director - F58,9
5743,10280,Fire Safety Director - F58,3
5744,10281,Fire Safety Director - F58,5
5745,10282,Fire Safety Director - F58,5
5746,10301,Fire Safety Director - F58,6
5747,10302,Fire Safety Director - F58,1
5748,10304,Fire Safety Director - F58,2
5749,10306,Fire Safety Director - F58,2
5750,10309,Fire Safety Director - F58,1
5751,10314,Fire Safety Director - F58,35
5752,10451,Fire Safety Director - F58,16
5753,10452,Fire Safety Director - F58,13
5754,10453,Fire Safety Director - F58,1
5755,10454,Fire Safety Director - F58,25
5756,10455,Fire Safety Director - F58,13
5757,10457,Fire Safety Director - F58,6
5758,10458,Fire Safety Director - F58,2
5759,10459,Fire Safety Director - F58,1
5760,10461,Fire Safety Director - F58,8
5761,10463,Fire Safety Director - F58,2
5762,10465,Fire Safety Director - F58,2
5763,10466,Fire Safety Director - F58,3
5764,10467,Fire Safety Director - F58,2
5765,10468,Fire Safety Director - F58,2
5766,10469,Fire Safety Director - F58,5
5767,10471,Fire Safety Director - F58,2
5768,10474,Fire Safety Director - F58,1
5769,10475,Fire Safety Director - F58,2
5770,11001,Fire Safety Director - F58,3
5771,11101,Fire Safety Director - F58,89
5772,11102,Fire Safety Director - F58,2
5773,11201,Fire Safety Director - F58,120
5774,11204,Fire Safety Director - F58,8
5775,11206,Fire Safety Director - F58,2
5776,11207,Fire Safety Director - F58,4
5777,11208,Fire Safety Director - F58,8
5778,11211,Fire Safety Director - F58,2
5779,11214,Fire Safety Director - F58,5
5780,11215,Fire Safety Director - F58,5
5781,11216,Fire Safety Director - F58,1
5782,11217,Fire Safety Director - F58,28
5783,11219,Fire Safety Director - F58,4
5784,11220,Fire Safety Director - F58,3
5785,11221,Fire Safety Director - F58,2
5786,11222,Fire Safety Director - F58,9
5787,11224,Fire Safety Director - F58,1
5788,11226,Fire Safety Director - F58,5
5789,11230,Fire Safety Director - F58,2
5790,11232,Fire Safety Director - F58,21
5791,11235,Fire Safety Director - F58,3
5792,11237,Fire Safety Director - F58,8
5793,11238,Fire Safety Director - F58,9
5794,11249,Fire Safety Director - F58,14
5795,11354,Fire Safety Director - F58,39
5796,11355,Fire Safety Director - F58,4
5797,11357,Fire Safety Director - F58,1
5798,11361,Fire Safety Director - F58,1
5799,11365,Fire Safety Director - F58,2
5800,11368,Fire Safety Director - F58,33
5801,11369,Fire Safety Director - F58,20
5802,11370,Fire Safety Director - F58,11
5803,11373,Fire Safety Director - F58,9
5804,11375,Fire Safety Director - F58,3
5805,11378,Fire Safety Director - F58,2
5806,11415,Fire Safety Director - F58,3
5807,11420,Fire Safety Director - F58,1
5808,11422,Fire Safety Director - F58,6
5809,11426,Fire Safety Director - F58,3
5810,11430,Fire Safety Director - F58,8
5811,11432,Fire Safety Director - F58,49
5812,11433,Fire Safety Director - F58,8
5813,11434,Fire Safety Director - F58,59
5814,11435,Fire Safety Director - F58,3
5815,11436,Fire Safety Director - F58,21
5816,11691,Fire Safety Director - F58,1
5817,,Food Establishment,6
5818,10000,Food Establishment,2
5819,10001,Food Establishment,100
5820,10002,Food Establishment,111
5821,10003,Food Establishment,147
5822,10004,Food Establishment,21
5823,10005,Food Establishment,8
5824,10006,Food Establishment,12
5825,10007,Food Establishment,38
5826,10009,Food Establishment,74
5827,10010,Food Establishment,56
5828,10011,Food Establishment,105
5829,10012,Food Establishment,82
5830,10013,Food Establishment,118
5831,10014,Food Establishment,69
5832,10016,Food Establishment,125
5833,10017,Food Establishment,87
5834,10018,Food Establishment,73
5835,10019,Food Establishment,159
5836,10020,Food Establishment,2
5837,10021,Food Establishment,45
5838,10022,Food Establishment,110
5839,10023,Food Establishment,90
5840,10024,Food Establishment,70
5841,10025,Food Establishment,103
5842,10026,Food Establishment,27
5843,10027,Food Establishment,69
5844,10028,Food Establishment,75
5845,10029,Food Establishment,67
5846,10030,Food Establishment,10
5847,10031,Food Establishment,31
5848,10032,Food Establishment,38
5849,10033,Food Establishment,35
5850,10034,Food Establishment,27
5851,10035,Food Establishment,57
5852,10036,Food Establishment,123
5853,10037,Food Establishment,12
5854,10038,Food Establishment,50
5855,10039,Food Establishment,11
5856,10040,Food Establishment,21
5857,10044,Food Establishment,4
5858,10065,Food Establishment,32
5859,10069,Food Establishment,6
5860,10075,Food Establishment,33
5861,10112,Food Establishment,7
5862,10128,Food Establishment,51
5863,10280,Food Establishment,4
5864,10281,Food Establishment,6
5865,10282,Food Establishment,4
5866,10301,Food Establishment,25
5867,10302,Food Establishment,20
5868,10303,Food Establishment,26
5869,10304,Food Establishment,21
5870,10305,Food Establishment,30
5871,10306,Food Establishment,37
5872,10307,Food Establishment,11
5873,10308,Food Establishment,19
5874,10309,Food Establishment,18
5875,10310,Food Establishment,12
5876,10312,Food Establishment,17
5877,10314,Food Establishment,48
5878,10451,Food Establishment,40
5879,10452,Food Establishment,16
5880,10453,Food Establishment,33
5881,10454,Food Establishment,29
5882,10455,Food Establishment,34
5883,10456,Food Establishment,29
5884,10457,Food Establishment,24
5885,10458,Food Establishment,52
5886,10459,Food Establishment,34
5887,1046,Food Establishment,1
5888,10460,Food Establishment,13
5889,10461,Food Establishment,63
5890,10462,Food Establishment,67
5891,10463,Food Establishment,40
5892,10464,Food Establishment,24
5893,10465,Food Establishment,17
5894,10466,Food Establishment,17
5895,10467,Food Establishment,42
5896,10468,Food Establishment,23
5897,10469,Food Establishment,16
5898,10470,Food Establishment,8
5899,10471,Food Establishment,10
5900,10472,Food Establishment,26
5901,10473,Food Establishment,20
5902,10474,Food Establishment,5
5903,10475,Food Establishment,27
5904,11004,Food Establishment,23
5905,11040,Food Establishment,2
5906,11101,Food Establishment,61
5907,11102,Food Establishment,30
5908,11103,Food Establishment,46
5909,11104,Food Establishment,29
5910,11105,Food Establishment,44
5911,11106,Food Establishment,35
5912,11201,Food Establishment,120
5913,11203,Food Establishment,25
5914,11204,Food Establishment,41
5915,11205,Food Establishment,47
5916,11206,Food Establishment,46
5917,11207,Food Establishment,59
5918,11208,Food Establishment,29
5919,11209,Food Establishment,64
5920,11210,Food Establishment,19
5921,11211,Food Establishment,64
5922,11212,Food Establishment,49
5923,11213,Food Establishment,34
5924,11214,Food Establishment,41
5925,11215,Food Establishment,59
5926,11216,Food Establishment,82
5927,11217,Food Establishment,50
5928,11218,Food Establishment,59
5929,11219,Food Establishment,39
5930,11220,Food Establishment,51
5931,11221,Food Establishment,29
5932,11222,Food Establishment,33
5933,11223,Food Establishment,45
5934,11224,Food Establishment,36
5935,11225,Food Establishment,27
5936,11226,Food Establishment,49
5937,11228,Food Establishment,13
5938,11229,Food Establishment,54
5939,11230,Food Establishment,46
5940,11231,Food Establishment,54
5941,11232,Food Establishment,17
5942,11233,Food Establishment,28
5943,11234,Food Establishment,45
5944,11235,Food Establishment,92
5945,11236,Food Establishment,33
5946,11237,Food Establishment,39
5947,11238,Food Establishment,50
5948,11239,Food Establishment,14
5949,11249,Food Establishment,18
5950,11354,Food Establishment,94
5951,11355,Food Establishment,52
5952,11356,Food Establishment,31
5953,11357,Food Establishment,12
5954,11358,Food Establishment,15
5955,11360,Food Establishment,23
5956,11361,Food Establishment,16
5957,11362,Food Establishment,11
5958,11363,Food Establishment,3
5959,11364,Food Establishment,7
5960,11365,Food Establishment,20
5961,11366,Food Establishment,10
5962,11367,Food Establishment,26
5963,11368,Food Establishment,45
5964,11369,Food Establishment,17
5965,11370,Food Establishment,6
5966,11372,Food Establishment,63
5967,11373,Food Establishment,59
5968,11374,Food Establishment,31
5969,11375,Food Establishment,76
5970,11377,Food Establishment,38
5971,11378,Food Establishment,18
5972,11379,Food Establishment,13
5973,11385,Food Establishment,52
5974,11411,Food Establishment,6
5975,11412,Food Establishment,8
5976,11413,Food Establishment,10
5977,11414,Food Establishment,29
5978,11415,Food Establishment,15
5979,11416,Food Establishment,14
5980,11417,Food Establishment,10
5981,11418,Food Establishment,25
5982,11419,Food Establishment,28
5983,11420,Food Establishment,17
5984,11421,Food Establishment,18
5985,11422,Food Establishment,8
5986,11423,Food Establishment,11
5987,11426,Food Establishment,8
5988,11427,Food Establishment,6
5989,11428,Food Establishment,8
5990,11429,Food Establishment,8
5991,11430,Food Establishment,5
5992,11432,Food Establishment,65
5993,11433,Food Establishment,12
5994,11434,Food Establishment,24
5995,11435,Food Establishment,27
5996,11436,Food Establishment,8
5997,11581,Food Establishment,1
5998,11691,Food Establishment,16
5999,11692,Food Establishment,3
6000,11693,Food Establishment,9
6001,11694,Food Establishment,14
6002,99999,Food Establishment,1
6003,N/A,Food Establishment,2
6004,,Food Poisoning,15
6005,10001,Food Poisoning,40
6006,10002,Food Poisoning,31
6007,10003,Food Poisoning,64
6008,10004,Food Poisoning,15
6009,10005,Food Poisoning,4
6010,10006,Food Poisoning,1
6011,10007,Food Poisoning,26
6012,10009,Food Poisoning,21
6013,10010,Food Poisoning,30
6014,10011,Food Poisoning,40
6015,10012,Food Poisoning,47
6016,10013,Food Poisoning,52
6017,10014,Food Poisoning,33
6018,10016,Food Poisoning,54
6019,10017,Food Poisoning,41
6020,10018,Food Poisoning,21
6021,10019,Food Poisoning,64
6022,10020,Food Poisoning,4
6023,10021,Food Poisoning,19
6024,10022,Food Poisoning,49
6025,10023,Food Poisoning,32
6026,10024,Food Poisoning,34
6027,10025,Food Poisoning,40
6028,10026,Food Poisoning,8
6029,10027,Food Poisoning,37
6030,10028,Food Poisoning,20
6031,10029,Food Poisoning,30
6032,10030,Food Poisoning,7
6033,10031,Food Poisoning,12
6034,10032,Food Poisoning,17
6035,10033,Food Poisoning,19
6036,10034,Food Poisoning,18
6037,10035,Food Poisoning,16
6038,10036,Food Poisoning,66
6039,10037,Food Poisoning,6
6040,10038,Food Poisoning,25
6041,10039,Food Poisoning,5
6042,10040,Food Poisoning,6
6043,10044,Food Poisoning,1
6044,10065,Food Poisoning,17
6045,10075,Food Poisoning,10
6046,10112,Food Poisoning,2
6047,10119,Food Poisoning,1
6048,10128,Food Poisoning,17
6049,10280,Food Poisoning,2
6050,10282,Food Poisoning,4
6051,10301,Food Poisoning,14
6052,10302,Food Poisoning,13
6053,10303,Food Poisoning,7
6054,10304,Food Poisoning,11
6055,10305,Food Poisoning,9
6056,10306,Food Poisoning,15
6057,10308,Food Poisoning,4
6058,10309,Food Poisoning,5
6059,10310,Food Poisoning,5
6060,10312,Food Poisoning,4
6061,10314,Food Poisoning,24
6062,10451,Food Poisoning,19
6063,10452,Food Poisoning,16
6064,10453,Food Poisoning,14
6065,10454,Food Poisoning,6
6066,10455,Food Poisoning,7
6067,10456,Food Poisoning,16
6068,10457,Food Poisoning,13
6069,10458,Food Poisoning,19
6070,10459,Food Poisoning,15
6071,10460,Food Poisoning,9
6072,10461,Food Poisoning,7
6073,10462,Food Poisoning,31
6074,10463,Food Poisoning,23
6075,10464,Food Poisoning,4
6076,10465,Food Poisoning,4
6077,10466,Food Poisoning,6
6078,10467,Food Poisoning,27
6079,10468,Food Poisoning,21
6080,10469,Food Poisoning,18
6081,10471,Food Poisoning,6
6082,10472,Food Poisoning,16
6083,10473,Food Poisoning,10
6084,10474,Food Poisoning,2
6085,10475,Food Poisoning,11
6086,11004,Food Poisoning,11
6087,11005,Food Poisoning,1
6088,11027,Food Poisoning,1
6089,11040,Food Poisoning,1
6090,11101,Food Poisoning,22
6091,11102,Food Poisoning,11
6092,11103,Food Poisoning,21
6093,11104,Food Poisoning,17
6094,11105,Food Poisoning,5
6095,11106,Food Poisoning,23
6096,11201,Food Poisoning,49
6097,11203,Food Poisoning,16
6098,11204,Food Poisoning,11
6099,11205,Food Poisoning,26
6100,11206,Food Poisoning,22
6101,11207,Food Poisoning,20
6102,11208,Food Poisoning,20
6103,11209,Food Poisoning,20
6104,11210,Food Poisoning,3
6105,11211,Food Poisoning,25
6106,11212,Food Poisoning,16
6107,11213,Food Poisoning,14
6108,11214,Food Poisoning,23
6109,11215,Food Poisoning,42
6110,11216,Food Poisoning,31
6111,11217,Food Poisoning,37
6112,11218,Food Poisoning,26
6113,11219,Food Poisoning,16
6114,11220,Food Poisoning,39
6115,11221,Food Poisoning,10
6116,11222,Food Poisoning,10
6117,11223,Food Poisoning,28
6118,11224,Food Poisoning,18
6119,11225,Food Poisoning,11
6120,11226,Food Poisoning,20
6121,11228,Food Poisoning,5
6122,11229,Food Poisoning,9
6123,11230,Food Poisoning,22
6124,11231,Food Poisoning,12
6125,11232,Food Poisoning,3
6126,11233,Food Poisoning,20
6127,11234,Food Poisoning,12
6128,11235,Food Poisoning,29
6129,11236,Food Poisoning,15
6130,11237,Food Poisoning,12
6131,11238,Food Poisoning,27
6132,11239,Food Poisoning,5
6133,11249,Food Poisoning,8
6134,11354,Food Poisoning,36
6135,11355,Food Poisoning,24
6136,11356,Food Poisoning,5
6137,11357,Food Poisoning,5
6138,11358,Food Poisoning,5
6139,11360,Food Poisoning,2
6140,11361,Food Poisoning,10
6141,11362,Food Poisoning,7
6142,11363,Food Poisoning,3
6143,11364,Food Poisoning,9
6144,11365,Food Poisoning,7
6145,11366,Food Poisoning,6
6146,11367,Food Poisoning,19
6147,11368,Food Poisoning,14
6148,11369,Food Poisoning,1
6149,11370,Food Poisoning,1
6150,11372,Food Poisoning,39
6151,11373,Food Poisoning,20
6152,11374,Food Poisoning,19
6153,11375,Food Poisoning,25
6154,11377,Food Poisoning,20
6155,11378,Food Poisoning,9
6156,11379,Food Poisoning,10
6157,11385,Food Poisoning,16
6158,11412,Food Poisoning,3
6159,11413,Food Poisoning,4
6160,11414,Food Poisoning,10
6161,11415,Food Poisoning,9
6162,11416,Food Poisoning,5
6163,11417,Food Poisoning,10
6164,11418,Food Poisoning,13
6165,11419,Food Poisoning,17
6166,11420,Food Poisoning,5
6167,11421,Food Poisoning,7
6168,11422,Food Poisoning,7
6169,11423,Food Poisoning,9
6170,11426,Food Poisoning,2
6171,11427,Food Poisoning,5
6172,11428,Food Poisoning,3
6173,11429,Food Poisoning,1
6174,11430,Food Poisoning,5
6175,11432,Food Poisoning,24
6176,11433,Food Poisoning,3
6177,11434,Food Poisoning,9
6178,11435,Food Poisoning,24
6179,11436,Food Poisoning,3
6180,11691,Food Poisoning,6
6181,11692,Food Poisoning,5
6182,11693,Food Poisoning,2
6183,11694,Food Poisoning,8
6184,N/A,Food Poisoning,1
6185,,For Hire Vehicle Complaint,87
6186,0,For Hire Vehicle Complaint,1
6187,0,For Hire Vehicle Complaint,1
6188,0,For Hire Vehicle Complaint,2
6189,6516,For Hire Vehicle Complaint,1
6190,6831,For Hire Vehicle Complaint,1
6191,6905,For Hire Vehicle Complaint,1
6192,7001,For Hire Vehicle Complaint,1
6193,7002,For Hire Vehicle Complaint,1
6194,7030,For Hire Vehicle Complaint,1
6195,7071,For Hire Vehicle Complaint,1
6196,7094,For Hire Vehicle Complaint,1
6197,7102,For Hire Vehicle Complaint,1
6198,7114,For Hire Vehicle Complaint,9
6199,7302,For Hire Vehicle Complaint,1
6200,7307,For Hire Vehicle Complaint,1
6201,7981,For Hire Vehicle Complaint,1
6202,8620,For Hire Vehicle Complaint,1
6203,8859,For Hire Vehicle Complaint,2
6204,10000,For Hire Vehicle Complaint,1
6205,10001,For Hire Vehicle Complaint,34
6206,10002,For Hire Vehicle Complaint,20
6207,10003,For Hire Vehicle Complaint,31
